manufacturer,permit_number,vin_number,total_disengagements,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,July 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,total_miles
CRUISE LLC,AVT008,5G21A6P01P4100103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.6,0.0,0.0,0.0,0.0,422.6
CRUISE LLC,AVT008,5G21A6P08N4123715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.8,0.0,0.0,50.7,0.0,0.0,418.5
CRUISE LLC,AVT008,5G21A6P02N4122107,0.0,0.0,0.0,0.0,0.0,0.0,344.1,0.0,0.0,0.0,73.0,0.0,0.0,417.0
CRUISE LLC,AVT008,5G21A6P0XP4100133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.6,111.5,130.7,64.3,413.1
CRUISE LLC,AVT008,5G21A6P05N4121663,0.0,0.0,0.0,0.0,0.0,0.0,406.8,0.0,0.0,0.0,0.0,0.0,0.0,406.8
CRUISE LLC,AVT008,5G21A6P05N4121677,0.0,0.0,0.0,0.0,0.0,0.0,341.5,0.0,0.0,0.0,37.8,0.0,25.2,404.5
CRUISE LLC,AVT008,5G21A6P00N4122106,0.0,0.0,0.0,0.0,0.0,0.0,397.3,0.0,0.0,0.0,0.0,0.0,0.0,397.3
CRUISE LLC,AVT008,5G21A6P07P4100090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.6,0.0,0.0,0.0,394.6
CRUISE LLC,AVT008,5G21A6P08P4100101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.3,0.0,0.0,0.0,0.0,390.3
CRUISE LLC,AVT008,5G21A6P04P4100080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.3,194.9,0.0,0.0,0.0,0.0,389.2
CRUISE LLC,AVT008,5G21A6P05P4103506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.1,0.0,389.1
CRUISE LLC,AVT008,5G21A6P02P4103060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,367.2,0.0,383.9
CRUISE LLC,AVT008,5G21A6P09P4100060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.7,0.0,0.0,0.0,0.0,102.4,380.1
CRUISE LLC,AVT008,5G21A6P06P4112490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.8,379.8
CRUISE LLC,AVT008,5G21A6P03N4122102,0.0,0.0,0.0,0.0,0.0,0.0,376.7,0.0,0.0,0.0,0.0,0.0,0.0,376.7
CRUISE LLC,AVT008,5G21A6P06P4104678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,299.5,376.0
CRUISE LLC,AVT008,5G21A6P04P4101682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.4,0.0,0.0,374.4
CRUISE LLC,AVT008,5G21A6P00P4100061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.5,0.0,0.0,0.0,0.0,0.0,371.5
CRUISE LLC,AVT008,5G21A6P03N4121659,0.0,0.0,0.0,0.0,0.0,0.0,333.1,0.0,0.0,0.0,37.0,0.0,0.0,370.1
CRUISE LLC,AVT008,5G21A6P01N4121613,0.0,0.0,0.0,0.0,0.0,365.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.8
CRUISE LLC,AVT008,5G21A6P0XP4105364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.3,365.3
CRUISE LLC,AVT008,5G21A6P03N4122097,0.0,0.0,0.0,0.0,0.0,0.0,35.7,323.8,0.0,0.0,0.0,0.0,0.0,359.5
CRUISE LLC,AVT008,5G21A6P04N4122108,0.0,0.0,0.0,0.0,0.0,0.0,359.1,0.0,0.0,0.0,0.0,0.0,0.0,359.1
CRUISE LLC,AVT008,5G21A6P02P4100059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.9,0.0,0.0,0.0,0.0,0.0,354.9
CRUISE LLC,AVT008,5G21A6P06P4106110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.8,346.8
CRUISE LLC,AVT008,5G21A6P04P4104677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,346.0
CRUISE LLC,AVT008,5G21A6P07P4103054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.7,0.0,0.0,341.7
CRUISE LLC,AVT008,5G21A6P07P4108447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.9,337.9
CRUISE LLC,AVT008,5G21A6P02P4104676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.7,0.0,0.0,335.7
CRUISE LLC,AVT008,5G21A6P01P4100067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.1,0.0,0.0,0.0,0.1,0.0,335.2
CRUISE LLC,AVT008,5G21A6P01P4100053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.6,0.0,0.0,0.0,0.0,0.0,334.6
CRUISE LLC,AVT008,5G21A6P0XP4100066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.2,0.0,0.0,0.2,0.0,0.0,334.4
CRUISE LLC,AVT008,5G21A6P06N4121686,0.0,0.0,0.0,0.0,0.0,0.0,36.1,297.6,0.0,0.2,0.0,0.0,0.0,333.8
CRUISE LLC,AVT008,5G21A6P09N4121696,0.0,0.0,0.0,0.0,0.0,0.0,333.2,0.0,0.0,0.0,0.0,0.0,0.0,333.2
CRUISE LLC,AVT008,5G21A6P04N4121685,0.0,0.0,0.0,0.0,0.0,0.0,332.3,0.0,0.0,0.0,0.0,0.0,0.0,332.3
CRUISE LLC,AVT008,5G21A6P07N4121633,0.0,0.0,0.0,0.0,0.0,0.0,294.6,0.0,0.0,0.0,37.1,0.0,0.0,331.6
CRUISE LLC,AVT008,5G21A6P00N4121683,0.0,0.0,0.0,0.0,0.0,0.0,331.1,0.0,0.0,0.0,0.0,0.0,0.0,331.1
CRUISE LLC,AVT008,5G21A6P01N4121661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5,0.0,0.0,55.2,0.0,0.0,328.7
CRUISE LLC,AVT008,5G21A6P06N4121669,0.0,0.0,0.0,0.0,0.0,0.0,328.4,0.0,0.0,0.0,0.0,0.0,0.0,328.4
CRUISE LLC,AVT008,5G21A6P05N4121615,0.0,0.0,0.0,0.0,0.0,326.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.6
CRUISE LLC,AVT008,5G21A6P02N4121667,0.0,0.0,0.0,0.0,0.0,0.0,326.5,0.0,0.0,0.0,0.0,0.0,0.0,326.5
CRUISE LLC,AVT008,5G21A6P07N4121678,0.0,0.0,0.0,0.0,0.0,0.0,325.4,0.0,0.0,0.0,0.0,0.0,0.0,325.4
CRUISE LLC,AVT008,5G21A6P06P4100081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.8,29.4,0.0,324.3
CRUISE LLC,AVT008,5G21A6P00N4121666,0.0,0.0,0.0,0.0,0.0,0.0,258.6,0.0,0.0,0.0,64.6,0.0,0.0,323.2
CRUISE LLC,AVT008,5G21A6P0XP4100083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.2,0.0,0.0,0.0,0.0,0.0,323.2
CRUISE LLC,AVT008,5G21A6P03N4121693,0.0,0.0,0.0,0.0,0.0,0.0,321.2,0.0,0.0,0.0,0.0,0.0,0.0,321.2
CRUISE LLC,AVT008,5G21A6P09N4122105,0.0,0.0,0.0,0.0,0.0,0.0,298.8,0.0,0.0,0.0,20.5,0.0,0.0,319.3
CRUISE LLC,AVT008,5G21A6P00N4121652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6,0.0,0.0,43.6,0.0,0.0,318.2
CRUISE LLC,AVT008,5G21A6P06P4100131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,260.5,0.0,0.0,313.4
CRUISE LLC,AVT008,5G21A6P02P4100109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.2,0.0,0.0,0.0,0.0,313.2
CRUISE LLC,AVT008,5G21A6P08N4121642,0.0,0.0,0.0,0.0,0.0,0.0,312.9,0.0,0.0,0.0,0.0,0.0,0.0,312.9
CRUISE LLC,AVT008,5G21A6P06P4105362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.5,0.0,309.5
CRUISE LLC,AVT008,5G21A6P09N4121679,0.0,0.0,0.0,0.0,0.0,0.0,306.6,0.0,0.0,0.0,0.0,0.0,0.0,306.6
CRUISE LLC,AVT008,5G21A6P02P4105360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.1,0.0,306.1
CRUISE LLC,AVT008,5G21A6P06N4121610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.2,0.0,0.0,0.0,0.0,0.0,304.2
CRUISE LLC,AVT008,5G21A6P02P4100062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.2,0.0,0.0,0.0,0.0,0.0,303.2
CRUISE LLC,AVT008,5G21A6P00P4103056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7,0.6,0.0,300.3
CRUISE LLC,AVT008,5G21A6P01N4121644,0.0,0.0,0.0,0.0,0.0,0.0,298.5,0.0,0.0,0.0,0.0,0.0,0.0,298.5
CRUISE LLC,AVT008,5G21A6P02P4103057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.8,0.0,297.8
CRUISE LLC,AVT008,5G21A6P00P4100092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,297.0
CRUISE LLC,AVT008,5G21A6P01P4100098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.7,0.0,0.0,0.0,0.0,296.7
CRUISE LLC,AVT008,5G21A6P04P4106106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7,121.0,296.7
CRUISE LLC,AVT008,5G21A6P07P4102132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1,0.0,0.0,296.1
CRUISE LLC,AVT008,5G21A6P05P4102131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.3,0.0,0.0,293.3
CRUISE LLC,AVT008,5G21A6P0XN4121674,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0
CRUISE LLC,AVT008,5G21A6P07P4100073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,292.0
CRUISE LLC,AVT008,5G21A6P03N4121628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.8,0.0,0.0,0.0,0.0,0.0,290.8
CRUISE LLC,AVT008,5G21A6P08P4104679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,258.9,0.0,290.8
CRUISE LLC,AVT008,5G21A6P08N4121690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,289.0
CRUISE LLC,AVT008,5G21A6P01P4107942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4,288.4
CRUISE LLC,AVT008,5G21A6P06P4100100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.5,0.0,0.0,0.0,0.0,286.5
CRUISE LLC,AVT008,5G21A6P08P4100096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3,0.0,0.0,0.0,0.0,282.3
CRUISE LLC,AVT008,5G21A6P05P4100105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.8,0.0,0.0,0.0,0.0,281.8
CRUISE LLC,AVT008,5G21A6P09P4100124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,113.0,115.0,0.0,280.9
CRUISE LLC,AVT008,5G21A6P0XN4121657,0.0,0.0,0.0,0.0,0.0,0.0,277.7,0.0,0.0,0.0,0.0,0.0,0.0,277.7
CRUISE LLC,AVT008,5G21A6P02P4100076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.3,0.0,0.0,0.0,0.0,0.0,274.3
CRUISE LLC,AVT008,5G21A6P07P4103510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.8,0.0,0.0,272.8
CRUISE LLC,AVT008,5G21A6P08P4103063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.8,271.8
CRUISE LLC,AVT008,5G21A6P07N4122104,0.0,0.0,0.0,0.0,0.0,0.0,269.8,0.0,0.0,0.0,0.0,0.0,0.0,269.8
CRUISE LLC,AVT008,5G21A6P01P4106113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.6,269.6
CRUISE LLC,AVT008,5G21A6P08P4100132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2,221.1,0.0,269.2
CRUISE LLC,AVT008,5G21A6P08P4106111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,39.4,193.0,268.7
CRUISE LLC,AVT008,5G21A6P0XP4107941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.8,0.0,267.8
CRUISE LLC,AVT008,5G21A6P00N4121697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3,0.0,0.0,0.0,0.0,0.0,267.3
CRUISE LLC,AVT008,5G21A6P0XP4100102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.2,0.0,0.0,0.0,0.0,265.2
CRUISE LLC,AVT008,5G21A6P03P4103505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.8,0.0,0.0,264.8
CRUISE LLC,AVT008,5G21A6P00P4106894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.6,263.6
CRUISE LLC,AVT008,5G21A6P08P4103502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,242.6,0.0,263.4
CRUISE LLC,AVT008,5G21A6P05N4121680,0.0,0.0,0.0,0.0,0.0,0.0,261.6,0.0,0.0,0.0,0.0,0.0,0.0,261.6
CRUISE LLC,AVT008,5G21A6P07N4121650,0.0,0.0,0.0,0.0,0.0,0.0,261.1,0.0,0.0,0.0,0.0,0.0,0.0,261.1
CRUISE LLC,AVT008,5G21A6P06P4100064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.6,0.0,0.0,0.0,0.0,0.0,258.6
CRUISE LLC,AVT008,5G21A6P07P4100087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.4,16.6,0.0,0.0,0.0,0.0,258.0
CRUISE LLC,AVT008,5G21A6P04P4105358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,243.2,254.8
CRUISE LLC,AVT008,5G21A6P08P4106108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,252.0
CRUISE LLC,AVT008,5G21A6P09P4103055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.6,0.0,0.0,250.6
CRUISE LLC,AVT008,5G21A6P03P4102127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.6,0.0,0.0,250.6
CRUISE LLC,AVT008,5G21A6P07N4122099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.8,0.0,0.0,0.0,0.0,0.0,249.8
CRUISE LLC,AVT008,5G21A6P06P4103062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,249.0
CRUISE LLC,AVT008,5G21A6P00P4103509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.7,0.0,0.0,246.7
CRUISE LLC,AVT008,5G21A6P07P4100056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,244.0
CRUISE LLC,AVT008,5G21A6P04P4105361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.2,243.2
CRUISE LLC,AVT008,5G21A6P0XP4103503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,162.6,0.0,242.4
CRUISE LLC,AVT008,5G21A6P08P4104682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,241.7,0.0,242.4
CRUISE LLC,AVT008,5G21A6P04P4100113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.3,0.0,0.0,0.0,0.0,241.3
CRUISE LLC,AVT008,5G21A6P08P4102124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,224.9,0.0,0.0,240.6
CRUISE LLC,AVT008,5G21A6P05N4122098,0.0,0.0,0.0,0.0,0.0,0.0,240.4,0.0,0.0,0.0,0.0,0.0,0.0,240.4
CRUISE LLC,AVT008,5G21A6P09P4103508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.9,0.0,0.0,235.9
CRUISE LLC,AVT008,5G21A6P01P4100117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.6,0.0,0.0,231.6
CRUISE LLC,AVT008,5G21A6P07P4100123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.6,0.0,0.0,0.0,230.6
CRUISE LLC,AVT008,5G21A6P09P4100589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9,152.9,0.0,226.8
CRUISE LLC,AVT008,5G21A6P04P4103061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.3,0.0,0.0,226.3
CRUISE LLC,AVT008,5G21A6P0XP4100049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2,0.0,0.0,0.0,0.0,0.0,226.2
CRUISE LLC,AVT008,5G21A6P05L4100129,0.0,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,225.9
CRUISE LLC,AVT008,5G21A6P05P4100122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.4,0.0,0.0,224.4
CRUISE LLC,AVT008,5G21A6P0XP4106109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,136.1,0.0,222.6
CRUISE LLC,AVT008,5G21A6P06P4107936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.1,222.1
CRUISE LLC,AVT008,5G21A6P09P4102133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,199.6,0.0,0.0,219.9
CRUISE LLC,AVT008,5G21A6P09P4100110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.1,0.0,0.0,0.0,0.0,219.1
CRUISE LLC,AVT008,5G21A6P02N4122110,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0
CRUISE LLC,AVT008,5G21A6P08P4100129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.2,0.0,0.0,215.2
CRUISE LLC,AVT008,5G21A6P09P4100057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,214.2,0.0,0.0,0.0,0.0,0.0,214.2
CRUISE LLC,AVT008,5G21A6P06P4100128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,186.7,0.0,0.0,213.5
CRUISE LLC,AVT008,5G21A6P04P4100094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.7,0.0,0.0,0.0,0.0,212.7
CRUISE LLC,AVT008,5G21A6P01P4102126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,138.6,0.0,0.0,212.6
CRUISE LLC,AVT008,5G21A6P03N4121676,0.0,0.0,0.0,0.0,0.0,0.0,211.7,0.0,0.0,0.0,0.0,0.0,0.0,211.7
CRUISE LLC,AVT008,5G21A6P01N4121689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.3,0.0,0.0,0.0,0.0,0.0,211.3
CRUISE LLC,AVT008,5G21A6P06P4105359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0
CRUISE LLC,AVT008,5G21A6P05P4102128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6,0.0,0.0,209.6
CRUISE LLC,AVT008,5G21A6P07P4102129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.1,14.4,0.0,209.5
CRUISE LLC,AVT008,5G21A6P06P4100050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,208.0
CRUISE LLC,AVT008,5G21A6P00P4100125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.6,0.0,0.0,206.6
CRUISE LLC,AVT008,5G21A6P05P4109676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.1,206.1
CRUISE LLC,AVT008,5G21A6P00P4100075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,206.0
CRUISE LLC,AVT008,5G21A6P06P4104681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.1,0.0,0.0,205.1
CRUISE LLC,AVT008,5G21A6P01P4100120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.9,0.0,0.0,204.9
CRUISE LLC,AVT008,5G21A6P03P4102130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.9,0.0,0.0,202.9
CRUISE LLC,AVT008,5G21A6P07P4104673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,145.5,0.0,202.9
CRUISE LLC,AVT008,5G21A6P06P4103059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.7,0.0,0.0,202.7
CRUISE LLC,AVT008,5G21A6P06P4101683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.1,0.0,0.0,201.1
CRUISE LLC,AVT008,5G21A6P09P4106893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.4,196.4
CRUISE LLC,AVT008,5G21A6P04P4103058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1,0.4,0.0,164.6
CRUISE LLC,AVT008,5G21A6P04P4101679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2,0.0,0.0,106.2
CRUISE LLC,AVT008,5G21A6P00L4100121,0.0,0.0,0.0,104.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.9
CRUISE LLC,AVT008,5G21A6P02L4100041,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.0,0.0,91.2
CRUISE LLC,AVT008,5G21A6P01L4100029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,71.9
CRUISE LLC,AVT008,5G21A6P07L4100164,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.4,0.0,0.0,10.4,0.0,0.0,70.8
CRUISE LLC,AVT008,5G21A6P05L4100082,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7
CRUISE LLC,AVT008,5G21A6P05P4108446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,45.6
CRUISE LLC,AVT008,5G21A6P04L4100168,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,37.4
CRUISE LLC,AVT008,5G21A6P0XL4100191,0.0,26.5,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1
CRUISE LLC,AVT008,5G21A6P09L4100120,0.0,19.1,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,23.0
CRUISE LLC,AVT008,5G21A6P02L4100119,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,20.1
CRUISE LLC,AVT008,5G21A6P01P4110940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,19.4
CRUISE LLC,AVT008,5G21A6P00P4100593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,15.8
CRUISE LLC,AVT008,5G21A6P07L4100116,0.0,0.0,0.0,0.0,2.1,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
CRUISE LLC,AVT008,5G21A6P04P4100127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,11.5
CRUISE LLC,AVT008,5G21A6P05P4100055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.7,2.3,1.5,0.0,10.4
CRUISE LLC,AVT008,5G21A6P0XL4100160,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3
CRUISE LLC,AVT008,5G21A6P06L4100186,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
CRUISE LLC,AVT008,5G21A6P00L4100135,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3
CRUISE LLC,AVT008,5G21A6P06L4100060,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
CRUISE LLC,AVT008,5G21A6P00P4104675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
CRUISE LLC,AVT008,5G21A6P08P4106898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7
CRUISE LLC,AVT008,5G21A6P02L4100122,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
CRUISE LLC,AVT008,5G21A6P02P4106895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
CRUISE LLC,AVT008,5G21A6P04P4104680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3
CRUISE LLC,AVT008,5G21A6P00L4100040,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
CRUISE LLC,AVT008,5G21A6P00L4100054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRUISE LLC,AVT008,5G21A6P01L4100015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
