manufacturer,permit_number,vin_number,total_disengagements,total_miles,month,miles,month_id,year,disengagements,cumsum_mile,cumsum_disengagements
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU4GR629715,0.0,368.9,Aug 2022,0.0,2022-08-01,2022,0.0,3120.8,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU5GR607996,0.0,0.0,Aug 2022,0.0,2022-08-01,2022,0.0,3120.8,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU1HR627987,0.0,0.0,Aug 2022,0.0,2022-08-01,2022,0.0,3120.8,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU2HR615153,0.0,1142.1,Aug 2022,171.6,2022-08-01,2022,0.0,3292.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N71LR252232,0.0,141.6,Sep 2022,0.0,2022-09-01,2022,0.0,3292.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N77LR190366,0.0,824.4,Sep 2022,4.0,2022-09-01,2022,0.0,3296.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2T2BGMCA5JC021381,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,3296.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU4GR629715,0.0,368.9,Sep 2022,0.0,2022-09-01,2022,0.0,3296.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU5GR607996,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,3296.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU1HR627987,0.0,0.0,Sep 2022,0.0,2022-09-01,2022,0.0,3296.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU2HR615153,0.0,1142.1,Sep 2022,88.0,2022-09-01,2022,0.0,3384.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N71LR252232,0.0,141.6,Oct 2022,0.0,2022-10-01,2022,0.0,3384.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N77LR190366,0.0,824.4,Oct 2022,0.0,2022-10-01,2022,0.0,3384.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2T2BGMCA5JC021381,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,3384.4,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU4GR629715,0.0,368.9,Oct 2022,202.1,2022-10-01,2022,0.0,3586.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU5GR607996,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,3586.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU1HR627987,0.0,0.0,Oct 2022,0.0,2022-10-01,2022,0.0,3586.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU2HR615153,0.0,1142.1,Oct 2022,194.0,2022-10-01,2022,0.0,3780.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N71LR252232,0.0,141.6,Nov 2022,0.0,2022-11-01,2022,0.0,3780.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2C4RC1N77LR190366,0.0,824.4,Nov 2022,40.0,2022-11-01,2022,0.0,3820.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,2T2BGMCA5JC021381,0.0,0.0,Nov 2022,0.0,2022-11-01,2022,0.0,3820.5,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU4GR629715,0.0,368.9,Nov 2022,41.5,2022-11-01,2022,0.0,3862.0,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L2LU5GR607996,0.0,0.0,Nov 2022,0.0,2022-11-01,2022,0.0,3862.0,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU1HR627987,0.0,0.0,Nov 2022,0.0,2022-11-01,2022,0.0,3862.0,1.0
APOLLO AUTONOMOUS DRIVING USA LLC,AVT015,3LN6L5LU2HR615153,0.0,1142.1,Nov 2022,82.5,2022-11-01,2022,0.0,3944.5,1.0
APPLE INC.,AVT030,2T2BGMCA0GC007400,0.0,30.0,Dec 2020,0.0,2020-12-01,2020,0.0,0.0,0.0
APPLE INC.,AVT030,2T2BGMCA0HC014753,0.0,3.0,Dec 2020,0.0,2020-12-01,2020,0.0,0.0,0.0
APPLE INC.,AVT030,2T2BGMCA0HC016082,0.0,1.0,Dec 2020,0.0,2020-12-01,2020,0.0,0.0,0.0
APPLE INC.,AVT030,2T2BGMCA0HC019709,0.0,3.0,Dec 2020,0.0,2020-12-01,2020,0.0,0.0,0.0
APPLE INC.,AVT030,2T2BGMCA0HC019967,10.0,1060.0,Dec 2020,263.0,2020-12-01,2020,1.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA1HC014096,1.0,19.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA2HC012521,136.0,2474.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA2HC019338,51.0,659.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA2HC020151,34.0,971.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA3GC007861,5.0,32.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA3GC007911,0.0,2.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA3HC020062,2.0,56.0,Dec 2020,0.0,2020-12-01,2020,0.0,263.0,1.0
APPLE INC.,AVT030,2T2BGMCA4HC016845,0.0,1.0,Dec 2020,1.0,2020-12-01,2020,0.0,264.0,1.0
APPLE INC.,AVT030,2T2BGMCA4HC016912,0.0,20.0,Dec 2020,1.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA4HC019826,0.0,3.0,Dec 2020,0.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA4HC020118,52.0,939.0,Dec 2020,0.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA5HC014389,10.0,264.0,Dec 2020,0.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA5HC019432,0.0,0.0,Dec 2020,0.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA5HC019737,6.0,237.0,Dec 2020,0.0,2020-12-01,2020,0.0,265.0,1.0
APPLE INC.,AVT030,2T2BGMCA5HC019818,44.0,517.0,Dec 2020,28.0,2020-12-01,2020,1.0,293.0,2.0
APPLE INC.,AVT030,2T2BGMCA6GC007983,23.0,203.0,Dec 2020,0.0,2020-12-01,2020,0.0,293.0,2.0
APPLE INC.,AVT030,2T2BGMCA6HC016667,0.0,1.0,Dec 2020,1.0,2020-12-01,2020,0.0,294.0,2.0
APPLE INC.,AVT030,2T2BGMCA7GC007068,7.0,265.0,Dec 2020,0.0,2020-12-01,2020,0.0,294.0,2.0
APPLE INC.,AVT030,2T2BGMCA7HC017262,8.0,528.0,Dec 2020,0.0,2020-12-01,2020,0.0,294.0,2.0
APPLE INC.,AVT030,2T2BGMCA8GC003823,4.0,380.0,Dec 2020,1.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA8GC007371,8.0,250.0,Dec 2020,0.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA8GC008424,1.0,188.0,Dec 2020,0.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA8GC008505,97.0,1143.0,Dec 2020,0.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA8HC019540,0.0,1.0,Dec 2020,0.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA8HC020137,0.0,3.0,Dec 2020,0.0,2020-12-01,2020,0.0,295.0,2.0
APPLE INC.,AVT030,2T2BGMCA9GC007394,0.0,56.0,Dec 2020,31.0,2020-12-01,2020,0.0,326.0,2.0
APPLE INC.,AVT030,2T2BGMCA9GC008464,0.0,0.0,Dec 2020,0.0,2020-12-01,2020,0.0,326.0,2.0
APPLE INC.,AVT030,2T2BGMCA9HC019126,0.0,12.0,Dec 2020,0.0,2020-12-01,2020,0.0,326.0,2.0
APPLE INC.,AVT030,2T2BGMCA9HC019532,126.0,1513.0,Dec 2020,0.0,2020-12-01,2020,0.0,326.0,2.0
APPLE INC.,AVT030,2T2BGMCAXGC006416,6.0,359.0,Dec 2020,311.0,2020-12-01,2020,5.0,637.0,7.0
APPLE INC.,AVT030,2T2BGMCAXHC018082,17.0,858.0,Dec 2020,0.0,2020-12-01,2020,0.0,637.0,7.0
APPLE INC.,AVT030,2T2BGMCAXHC020026,15.0,221.0,Dec 2020,0.0,2020-12-01,2020,0.0,637.0,7.0
APPLE INC.,AVT030,2T2BGMCA0GC007400,0.0,30.0,Jan 2021,0.0,2021-01-01,2021,0.0,637.0,7.0
APPLE INC.,AVT030,2T2BGMCA0HC014753,0.0,3.0,Jan 2021,0.0,2021-01-01,2021,0.0,637.0,7.0
APPLE INC.,AVT030,2T2BGMCA0HC016082,0.0,1.0,Jan 2021,1.0,2021-01-01,2021,0.0,638.0,7.0
APPLE INC.,AVT030,2T2BGMCA0HC019709,0.0,3.0,Jan 2021,0.0,2021-01-01,2021,0.0,638.0,7.0
APPLE INC.,AVT030,2T2BGMCA0HC019967,10.0,1060.0,Jan 2021,134.0,2021-01-01,2021,1.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA1HC014096,1.0,19.0,Jan 2021,0.0,2021-01-01,2021,0.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA2HC012521,136.0,2474.0,Jan 2021,0.0,2021-01-01,2021,0.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA2HC019338,51.0,659.0,Jan 2021,0.0,2021-01-01,2021,0.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA2HC020151,34.0,971.0,Jan 2021,0.0,2021-01-01,2021,0.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA3GC007861,5.0,32.0,Jan 2021,0.0,2021-01-01,2021,0.0,772.0,8.0
APPLE INC.,AVT030,2T2BGMCA3GC007911,0.0,2.0,Jan 2021,1.0,2021-01-01,2021,0.0,773.0,8.0
APPLE INC.,AVT030,2T2BGMCA3HC020062,2.0,56.0,Jan 2021,0.0,2021-01-01,2021,0.0,773.0,8.0
APPLE INC.,AVT030,2T2BGMCA4HC016845,0.0,1.0,Jan 2021,0.0,2021-01-01,2021,0.0,773.0,8.0
APPLE INC.,AVT030,2T2BGMCA4HC016912,0.0,20.0,Jan 2021,0.0,2021-01-01,2021,0.0,773.0,8.0
APPLE INC.,AVT030,2T2BGMCA4HC019826,0.0,3.0,Jan 2021,1.0,2021-01-01,2021,0.0,774.0,8.0
APPLE INC.,AVT030,2T2BGMCA4HC020118,52.0,939.0,Jan 2021,0.0,2021-01-01,2021,0.0,774.0,8.0
APPLE INC.,AVT030,2T2BGMCA5HC014389,10.0,264.0,Jan 2021,0.0,2021-01-01,2021,0.0,774.0,8.0
APPLE INC.,AVT030,2T2BGMCA5HC019432,0.0,0.0,Jan 2021,0.0,2021-01-01,2021,0.0,774.0,8.0
APPLE INC.,AVT030,2T2BGMCA5HC019737,6.0,237.0,Jan 2021,1.0,2021-01-01,2021,0.0,775.0,8.0
APPLE INC.,AVT030,2T2BGMCA5HC019818,44.0,517.0,Jan 2021,82.0,2021-01-01,2021,0.0,857.0,8.0
APPLE INC.,AVT030,2T2BGMCA6GC007983,23.0,203.0,Jan 2021,40.0,2021-01-01,2021,2.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA6HC016667,0.0,1.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA7GC007068,7.0,265.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA7HC017262,8.0,528.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8GC003823,4.0,380.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8GC007371,8.0,250.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8GC008424,1.0,188.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8GC008505,97.0,1143.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8HC019540,0.0,1.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA8HC020137,0.0,3.0,Jan 2021,0.0,2021-01-01,2021,0.0,897.0,10.0
APPLE INC.,AVT030,2T2BGMCA9GC007394,0.0,56.0,Jan 2021,16.0,2021-01-01,2021,0.0,913.0,10.0
APPLE INC.,AVT030,2T2BGMCA9GC008464,0.0,0.0,Jan 2021,0.0,2021-01-01,2021,0.0,913.0,10.0
APPLE INC.,AVT030,2T2BGMCA9HC019126,0.0,12.0,Jan 2021,0.0,2021-01-01,2021,0.0,913.0,10.0
APPLE INC.,AVT030,2T2BGMCA9HC019532,126.0,1513.0,Jan 2021,0.0,2021-01-01,2021,0.0,913.0,10.0
APPLE INC.,AVT030,2T2BGMCAXGC006416,6.0,359.0,Jan 2021,11.0,2021-01-01,2021,0.0,924.0,10.0
APPLE INC.,AVT030,2T2BGMCAXHC018082,17.0,858.0,Jan 2021,0.0,2021-01-01,2021,0.0,924.0,10.0
APPLE INC.,AVT030,2T2BGMCAXHC020026,15.0,221.0,Jan 2021,0.0,2021-01-01,2021,0.0,924.0,10.0
APPLE INC.,AVT030,2T2BGMCA0GC007400,0.0,30.0,Feb 2021,0.0,2021-02-01,2021,0.0,924.0,10.0
APPLE INC.,AVT030,2T2BGMCA0HC014753,0.0,3.0,Feb 2021,1.0,2021-02-01,2021,0.0,925.0,10.0
APPLE INC.,AVT030,2T2BGMCA0HC016082,0.0,1.0,Feb 2021,0.0,2021-02-01,2021,0.0,925.0,10.0
APPLE INC.,AVT030,2T2BGMCA0HC019709,0.0,3.0,Feb 2021,0.0,2021-02-01,2021,0.0,925.0,10.0
APPLE INC.,AVT030,2T2BGMCA0HC019967,10.0,1060.0,Feb 2021,230.0,2021-02-01,2021,6.0,1155.0,16.0
APPLE INC.,AVT030,2T2BGMCA1HC014096,1.0,19.0,Feb 2021,0.0,2021-02-01,2021,0.0,1155.0,16.0
APPLE INC.,AVT030,2T2BGMCA2HC012521,136.0,2474.0,Feb 2021,0.0,2021-02-01,2021,0.0,1155.0,16.0
APPLE INC.,AVT030,2T2BGMCA2HC019338,51.0,659.0,Feb 2021,0.0,2021-02-01,2021,0.0,1155.0,16.0
APPLE INC.,AVT030,2T2BGMCA2HC020151,34.0,971.0,Feb 2021,173.0,2021-02-01,2021,2.0,1328.0,18.0
APPLE INC.,AVT030,2T2BGMCA3GC007861,5.0,32.0,Feb 2021,0.0,2021-02-01,2021,0.0,1328.0,18.0
APPLE INC.,AVT030,2T2BGMCA3GC007911,0.0,2.0,Feb 2021,1.0,2021-02-01,2021,0.0,1329.0,18.0
APPLE INC.,AVT030,2T2BGMCA3HC020062,2.0,56.0,Feb 2021,0.0,2021-02-01,2021,0.0,1329.0,18.0
APPLE INC.,AVT030,2T2BGMCA4HC016845,0.0,1.0,Feb 2021,0.0,2021-02-01,2021,0.0,1329.0,18.0
APPLE INC.,AVT030,2T2BGMCA4HC016912,0.0,20.0,Feb 2021,0.0,2021-02-01,2021,0.0,1329.0,18.0
APPLE INC.,AVT030,2T2BGMCA4HC019826,0.0,3.0,Feb 2021,1.0,2021-02-01,2021,0.0,1330.0,18.0
APPLE INC.,AVT030,2T2BGMCA4HC020118,52.0,939.0,Feb 2021,0.0,2021-02-01,2021,0.0,1330.0,18.0
APPLE INC.,AVT030,2T2BGMCA5HC014389,10.0,264.0,Feb 2021,0.0,2021-02-01,2021,0.0,1330.0,18.0
APPLE INC.,AVT030,2T2BGMCA5HC019432,0.0,0.0,Feb 2021,0.0,2021-02-01,2021,0.0,1330.0,18.0
APPLE INC.,AVT030,2T2BGMCA5HC019737,6.0,237.0,Feb 2021,0.0,2021-02-01,2021,0.0,1330.0,18.0
APPLE INC.,AVT030,2T2BGMCA5HC019818,44.0,517.0,Feb 2021,1.0,2021-02-01,2021,0.0,1331.0,18.0
APPLE INC.,AVT030,2T2BGMCA6GC007983,23.0,203.0,Feb 2021,1.0,2021-02-01,2021,0.0,1332.0,18.0
APPLE INC.,AVT030,2T2BGMCA6HC016667,0.0,1.0,Feb 2021,0.0,2021-02-01,2021,0.0,1332.0,18.0
APPLE INC.,AVT030,2T2BGMCA7GC007068,7.0,265.0,Feb 2021,0.0,2021-02-01,2021,0.0,1332.0,18.0
APPLE INC.,AVT030,2T2BGMCA7HC017262,8.0,528.0,Feb 2021,221.0,2021-02-01,2021,3.0,1553.0,21.0
APPLE INC.,AVT030,2T2BGMCA8GC003823,4.0,380.0,Feb 2021,9.0,2021-02-01,2021,0.0,1562.0,21.0
APPLE INC.,AVT030,2T2BGMCA8GC007371,8.0,250.0,Feb 2021,0.0,2021-02-01,2021,0.0,1562.0,21.0
APPLE INC.,AVT030,2T2BGMCA8GC008424,1.0,188.0,Feb 2021,1.0,2021-02-01,2021,0.0,1563.0,21.0
APPLE INC.,AVT030,2T2BGMCA8GC008505,97.0,1143.0,Feb 2021,0.0,2021-02-01,2021,0.0,1563.0,21.0
APPLE INC.,AVT030,2T2BGMCA8HC019540,0.0,1.0,Feb 2021,1.0,2021-02-01,2021,0.0,1564.0,21.0
APPLE INC.,AVT030,2T2BGMCA8HC020137,0.0,3.0,Feb 2021,0.0,2021-02-01,2021,0.0,1564.0,21.0
APPLE INC.,AVT030,2T2BGMCA9GC007394,0.0,56.0,Feb 2021,7.0,2021-02-01,2021,0.0,1571.0,21.0
APPLE INC.,AVT030,2T2BGMCA9GC008464,0.0,0.0,Feb 2021,0.0,2021-02-01,2021,0.0,1571.0,21.0
APPLE INC.,AVT030,2T2BGMCA9HC019126,0.0,12.0,Feb 2021,0.0,2021-02-01,2021,0.0,1571.0,21.0
APPLE INC.,AVT030,2T2BGMCA9HC019532,126.0,1513.0,Feb 2021,0.0,2021-02-01,2021,0.0,1571.0,21.0
APPLE INC.,AVT030,2T2BGMCAXGC006416,6.0,359.0,Feb 2021,0.0,2021-02-01,2021,0.0,1571.0,21.0
APPLE INC.,AVT030,2T2BGMCAXHC018082,17.0,858.0,Feb 2021,135.0,2021-02-01,2021,5.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCAXHC020026,15.0,221.0,Feb 2021,0.0,2021-02-01,2021,0.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCA0GC007400,0.0,30.0,Mar 2021,0.0,2021-03-01,2021,0.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCA0HC014753,0.0,3.0,Mar 2021,0.0,2021-03-01,2021,0.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCA0HC016082,0.0,1.0,Mar 2021,0.0,2021-03-01,2021,0.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCA0HC019709,0.0,3.0,Mar 2021,0.0,2021-03-01,2021,0.0,1706.0,26.0
APPLE INC.,AVT030,2T2BGMCA0HC019967,10.0,1060.0,Mar 2021,328.0,2021-03-01,2021,2.0,2034.0,28.0
APPLE INC.,AVT030,2T2BGMCA1HC014096,1.0,19.0,Mar 2021,0.0,2021-03-01,2021,0.0,2034.0,28.0
APPLE INC.,AVT030,2T2BGMCA2HC012521,136.0,2474.0,Mar 2021,0.0,2021-03-01,2021,0.0,2034.0,28.0
APPLE INC.,AVT030,2T2BGMCA2HC019338,51.0,659.0,Mar 2021,1.0,2021-03-01,2021,0.0,2035.0,28.0
APPLE INC.,AVT030,2T2BGMCA2HC020151,34.0,971.0,Mar 2021,292.0,2021-03-01,2021,4.0,2327.0,32.0
APPLE INC.,AVT030,2T2BGMCA3GC007861,5.0,32.0,Mar 2021,20.0,2021-03-01,2021,1.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA3GC007911,0.0,2.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA3HC020062,2.0,56.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA4HC016845,0.0,1.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA4HC016912,0.0,20.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA4HC019826,0.0,3.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA4HC020118,52.0,939.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA5HC014389,10.0,264.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA5HC019432,0.0,0.0,Mar 2021,0.0,2021-03-01,2021,0.0,2347.0,33.0
APPLE INC.,AVT030,2T2BGMCA5HC019737,6.0,237.0,Mar 2021,53.0,2021-03-01,2021,2.0,2400.0,35.0
APPLE INC.,AVT030,2T2BGMCA5HC019818,44.0,517.0,Mar 2021,0.0,2021-03-01,2021,0.0,2400.0,35.0
APPLE INC.,AVT030,2T2BGMCA6GC007983,23.0,203.0,Mar 2021,67.0,2021-03-01,2021,15.0,2467.0,50.0
APPLE INC.,AVT030,2T2BGMCA6HC016667,0.0,1.0,Mar 2021,0.0,2021-03-01,2021,0.0,2467.0,50.0
APPLE INC.,AVT030,2T2BGMCA7GC007068,7.0,265.0,Mar 2021,0.0,2021-03-01,2021,0.0,2467.0,50.0
APPLE INC.,AVT030,2T2BGMCA7HC017262,8.0,528.0,Mar 2021,307.0,2021-03-01,2021,5.0,2774.0,55.0
APPLE INC.,AVT030,2T2BGMCA8GC003823,4.0,380.0,Mar 2021,16.0,2021-03-01,2021,0.0,2790.0,55.0
APPLE INC.,AVT030,2T2BGMCA8GC007371,8.0,250.0,Mar 2021,0.0,2021-03-01,2021,0.0,2790.0,55.0
APPLE INC.,AVT030,2T2BGMCA8GC008424,1.0,188.0,Mar 2021,186.0,2021-03-01,2021,1.0,2976.0,56.0
APPLE INC.,AVT030,2T2BGMCA8GC008505,97.0,1143.0,Mar 2021,0.0,2021-03-01,2021,0.0,2976.0,56.0
APPLE INC.,AVT030,2T2BGMCA8HC019540,0.0,1.0,Mar 2021,0.0,2021-03-01,2021,0.0,2976.0,56.0
APPLE INC.,AVT030,2T2BGMCA8HC020137,0.0,3.0,Mar 2021,1.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCA9GC007394,0.0,56.0,Mar 2021,0.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCA9GC008464,0.0,0.0,Mar 2021,0.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCA9HC019126,0.0,12.0,Mar 2021,0.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCA9HC019532,126.0,1513.0,Mar 2021,0.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCAXGC006416,6.0,359.0,Mar 2021,0.0,2021-03-01,2021,0.0,2977.0,56.0
APPLE INC.,AVT030,2T2BGMCAXHC018082,17.0,858.0,Mar 2021,232.0,2021-03-01,2021,1.0,3209.0,57.0
APPLE INC.,AVT030,2T2BGMCAXHC020026,15.0,221.0,Mar 2021,0.0,2021-03-01,2021,0.0,3209.0,57.0
APPLE INC.,AVT030,2T2BGMCA0GC007400,0.0,30.0,Apr 2021,0.0,2021-04-01,2021,0.0,3209.0,57.0
APPLE INC.,AVT030,2T2BGMCA0HC014753,0.0,3.0,Apr 2021,0.0,2021-04-01,2021,0.0,3209.0,57.0
APPLE INC.,AVT030,2T2BGMCA0HC016082,0.0,1.0,Apr 2021,0.0,2021-04-01,2021,0.0,3209.0,57.0
APPLE INC.,AVT030,2T2BGMCA0HC019709,0.0,3.0,Apr 2021,1.0,2021-04-01,2021,0.0,3210.0,57.0
APPLE INC.,AVT030,2T2BGMCA0HC019967,10.0,1060.0,Apr 2021,64.0,2021-04-01,2021,0.0,3274.0,57.0
APPLE INC.,AVT030,2T2BGMCA1HC014096,1.0,19.0,Apr 2021,0.0,2021-04-01,2021,0.0,3274.0,57.0
APPLE INC.,AVT030,2T2BGMCA2HC012521,136.0,2474.0,Apr 2021,1.0,2021-04-01,2021,0.0,3275.0,57.0
APPLE INC.,AVT030,2T2BGMCA2HC019338,51.0,659.0,Apr 2021,19.0,2021-04-01,2021,1.0,3294.0,58.0
APPLE INC.,AVT030,2T2BGMCA2HC020151,34.0,971.0,Apr 2021,106.0,2021-04-01,2021,6.0,3400.0,64.0
APPLE INC.,AVT030,2T2BGMCA3GC007861,5.0,32.0,Apr 2021,1.0,2021-04-01,2021,0.0,3401.0,64.0
APPLE INC.,AVT030,2T2BGMCA3GC007911,0.0,2.0,Apr 2021,0.0,2021-04-01,2021,0.0,3401.0,64.0
APPLE INC.,AVT030,2T2BGMCA3HC020062,2.0,56.0,Apr 2021,1.0,2021-04-01,2021,0.0,3402.0,64.0
APPLE INC.,AVT030,2T2BGMCA4HC016845,0.0,1.0,Apr 2021,0.0,2021-04-01,2021,0.0,3402.0,64.0
APPLE INC.,AVT030,2T2BGMCA4HC016912,0.0,20.0,Apr 2021,11.0,2021-04-01,2021,0.0,3413.0,64.0
APPLE INC.,AVT030,2T2BGMCA4HC019826,0.0,3.0,Apr 2021,0.0,2021-04-01,2021,0.0,3413.0,64.0
APPLE INC.,AVT030,2T2BGMCA4HC020118,52.0,939.0,Apr 2021,0.0,2021-04-01,2021,0.0,3413.0,64.0
APPLE INC.,AVT030,2T2BGMCA5HC014389,10.0,264.0,Apr 2021,12.0,2021-04-01,2021,0.0,3425.0,64.0
APPLE INC.,AVT030,2T2BGMCA5HC019432,0.0,0.0,Apr 2021,0.0,2021-04-01,2021,0.0,3425.0,64.0
APPLE INC.,AVT030,2T2BGMCA5HC019737,6.0,237.0,Apr 2021,57.0,2021-04-01,2021,0.0,3482.0,64.0
APPLE INC.,AVT030,2T2BGMCA5HC019818,44.0,517.0,Apr 2021,0.0,2021-04-01,2021,0.0,3482.0,64.0
APPLE INC.,AVT030,2T2BGMCA6GC007983,23.0,203.0,Apr 2021,1.0,2021-04-01,2021,0.0,3483.0,64.0
APPLE INC.,AVT030,2T2BGMCA6HC016667,0.0,1.0,Apr 2021,0.0,2021-04-01,2021,0.0,3483.0,64.0
APPLE INC.,AVT030,2T2BGMCA7GC007068,7.0,265.0,Apr 2021,0.0,2021-04-01,2021,0.0,3483.0,64.0
